pair_id,original_drug_id,original_drug_name,side,atc_code,alternative_drug_id,alternative_drug_name,source_url,scraped_at
951890,DDInter1951,Warfarin,B,B01A,DDInter1945,Vorapaxar,https://ddinter.scbdd.com/ddinter/interact/951890/,2026-09-09T18:58:41+00:00
957488,DDInter79,Amlodipine,A,C08C,DDInter396,Clevidipine,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter79,Amlodipine,A,C07F,DDInter996,Ivabradine,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter79,Amlodipine,A,C09D,DDInter1630,Sacubitril,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter161,Bacitracin,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter180,Benzalkonium (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter184,Benzocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,G02C,DDInter243,Bromocriptine,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M02A,DDInter290,Capsaicin (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter345,Cetylpyridinium (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A,DDInter371,Chondroitin sulfate,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter426,Cocaine (nasal),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter427,Cocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,N02A,DDInter531,Dezocine,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A; M02A,DDInter538,Diclofenac (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A; M02A,DDInter539,Diclofenac (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M02A,DDInter565,Dimethyl sulfoxide,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A,DDInter676,Esomeprazole,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,G02C,DDInter741,Flibanserin,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A; M02A; R02A,DDInter764,Flurbiprofen (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A,DDInter829,Glucosamine,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A,DDInter1011,Ketorolac (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter1067,Lidocaine (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter1068,Lidocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,N02A,DDInter1245,Morphine (liposomal),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,N02A,DDInter1262,Naloxone,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,N02A,DDInter1263,Naltrexone,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter1277,Neomycin,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter1278,Neomycin (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,R02A,DDInter1373,Oxyquinoline (topical),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A; M02A,DDInter1451,Phenylbutazone,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,C01E,DDInter1575,Regadenoson,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,G02C,DDInter1606,Ritodrine,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M01A,DDInter1732,Suprofen (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,N02A,DDInter1746,Tapentadol,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957488,DDInter900,Ibuprofen,B,M02A,DDInter1827,Tolazoline,https://ddinter.scbdd.com/ddinter/interact/957488/,2026-09-09T18:58:20+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter14,Acetaminophen,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,C01E,DDInter31,Adenosine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,C01E,DDInter55,Alprostadil,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter161,Bacitracin,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter180,Benzalkonium (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter184,Benzocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,G02C,DDInter243,Bromocriptine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter251,Buprenorphine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter258,Butorphanol,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,G02C,DDInter260,Cabergoline,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M02A,DDInter290,Capsaicin (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter345,Cetylpyridinium (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter356,Chlorhexidine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M01A,DDInter371,Chondroitin sulfate,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter426,Cocaine (nasal),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter427,Cocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter429,Codeine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter528,Dextropropoxyphene,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter531,Dezocine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter556,Dihydrocodeine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M02A,DDInter565,Dimethyl sulfoxide,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M01A,DDInter676,Esomeprazole,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter722,Fentanyl,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M01A,DDInter829,Glucosamine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter890,Hydromorphone,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,C01E,DDInter996,Ivabradine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter1066,Lidocaine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter1067,Lidocaine (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter1068,Lidocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1150,Meperidine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1166,Methadone,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M01A,DDInter1231,Misoprostol,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1244,Morphine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1245,Morphine (liposomal),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1257,Nalbuphine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1262,Naloxone,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1263,Naltrexone,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter1277,Neomycin,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter1278,Neomycin (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1344,Opium,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1366,Oxycodone,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,R02A,DDInter1373,Oxyquinoline (topical),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1421,Pentazocine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M01A; M02A,DDInter1559,Rabeprazole,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,C01E,DDInter1575,Regadenoson,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,G02C,DDInter1606,Ritodrine,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1746,Tapentadol,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,M02A,DDInter1827,Tolazoline,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter108,Apixaban,A,N02A,DDInter1841,Tramadol,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter900,Ibuprofen,B,B01A,DDInter857,Heparin (flush),https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter900,Ibuprofen,B,B01A,DDInter1542,Protein C,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957495,DDInter900,Ibuprofen,B,B01A,DDInter1656,Selexipag,https://ddinter.scbdd.com/ddinter/interact/957495/,2026-09-09T16:49:23+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter86,Amphotericin B (cholesteryl sulfate),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter87,Amphotericin B (lipid complex),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter88,Amphotericin B (liposomal),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02B,DDInter370,Choline salicylate,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter429,Codeine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter514,Dexamethasone (nasal),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter515,Dexamethasone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter516,Dexamethasone (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter528,Dextropropoxyphene,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter531,Dezocine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter556,Dihydrocodeine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter599,Doxycycline (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter653,Epinephrine (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter654,Epinephrine (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,B01A,DDInter857,Heparin (flush),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter886,Hydrocortisone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter887,Hydrocortisone (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter900,Ibuprofen,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,C07F,DDInter996,Ivabradine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1210,Miconazole (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1225,Minocycline (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter1245,Morphine (liposomal),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter1262,Naloxone,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1277,Neomycin,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1278,Neomycin (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter1344,Opium,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1373,Oxyquinoline (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter1421,Pentazocine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1514,Prednisolone (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,B01A,DDInter1542,Protein C,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02B,DDInter1633,Salicylic acid (sodium),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02B,DDInter1634,Salicylic acid (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02B,DDInter1637,Salsalate,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,B01A,DDInter1656,Selexipag,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02A,DDInter1746,Tapentadol,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1856,Triamcinolone (nasal),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,A01A,DDInter1858,Triamcinolone (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter20,Acetylsalicylic acid,A,N02B,DDInter1960,Ziconotide,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter20,Acetylsalicylic acid,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter180,Benzalkonium (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter184,Benzocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,G02C,DDInter243,Bromocriptine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter258,Butorphanol,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,M02A,DDInter290,Capsaicin (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter345,Cetylpyridinium (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,M01A,DDInter371,Chondroitin sulfate,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter426,Cocaine (nasal),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter427,Cocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter429,Codeine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter528,Dextropropoxyphene,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter531,Dezocine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter556,Dihydrocodeine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,M02A,DDInter565,Dimethyl sulfoxide,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,G02C,DDInter741,Flibanserin,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,M01A,DDInter829,Glucosamine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,C01E,DDInter996,Ivabradine,https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter1067,Lidocaine (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,R02A,DDInter1068,Lidocaine (topical),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
957501,DDInter900,Ibuprofen,B,N02A,DDInter1245,Morphine (liposomal),https://ddinter.scbdd.com/ddinter/interact/957501/,2026-09-09T18:58:32+00:00
